Movie_Number,Movie_Name,Crew_Name,Job,Gender
m348,fight club,Dave Robling,Transportation Coordinator,m
m348,fight club,Chris Haarhoff,Steadicam Operator,m
m348,fight club,"""Andrea DAmico""",Visual Effects Producer,m
m348,fight club,Brian Richards,Music Editor,m
m348,fight club,Patricia Miller,Hairstylist,m
m348,fight club,Fríða Aradóttir,Key Hair Stylist,f
m348,fight club,Craig B. Ayers Sr.,Greensman,m
m348,fight club,Joshua I. Kolden,Visual Effects,m
m348,fight club,Rachel Wyn Dunn,Compositors,m
m348,fight club,Collin Grant,Storyboard,m
m348,fight club,Tim R. Lafferty,Construction Foreman,m
m348,fight club,John S. Dorsey,Associate Producer,f
m348,fight club,John T. Connor,First Assistant Camera,m
m348,fight club,Jeff Wexler,Sound Mixer,m
m348,fight club,Dina Waxman,Script Supervisor,m
m348,fight club,Karen Meisels,Casting Associate,f
m348,fight club,Terry Anderson,Set Costumer,m
m348,fight club,Josue Clotaire Fleurimond,Conceptual Design,m
m348,fight club,Michael Runyard,Stunt Coordinator,m
m348,fight club,Robb Earnest,Production Coordinator,m
m348,fight club,"""Bill Kauhane Hoyt""",Standby Painter,m
m348,fight club,Martin Bosworth,Rigging Gaffer,f
m348,fight club,David Orr,Color Timer,m
m348,fight club,Raymond Bulinski,Craft Service,m
m348,fight club,Carey Ann Strelecki,Researcher,f
m348,fight club,Manny Demello,Driver,m
m348,fight club,Michael Herron,Set Production Assistant,m
m348,fight club,Jim Alfonso,Transportation Captain,m
m348,fight club,Peter Mavromates,Post Production Supervisor,f
m348,fight club,Kevin Brown,Lighting Technician,m
m348,fight club,Michael Arvanitis,Best Boy Electric,f
m348,fight club,Robert Mehnert,Aerial Camera,m
m348,fight club,Mirela Rupic,Assistant Costume Designer,f
m348,fight club,Charles W. Belisle,Set Dressing Artist,f
m348,fight club,Tammy DeRuiter,Painter,m
m348,fight club,Kieran Woo,Production Controller,m
m348,fight club,Wayne Tidwell,Video Assist Operator,f
m348,fight club,S. Quinn,Art Department Coordinator,f
m348,fight club,Jack Robinson,Location Scout,m
m348,fight club,Greg Solomon,Prosthetic Makeup Artist,m
m348,fight club,Yann Blondel,CG Supervisor,m
m348,fight club,Gary Kanner,Loader,m
m348,fight club,Grace Karman Graham,Post Production Assistant,m
m348,fight club,Carrie Shaw,Production Office Assistant,m
m348,fight club,David B. Brenner,Propmaker,m
m348,fight club,"""Roy Bucky Moore""",Property Master,m
m348,fight club,Katherine Jones,Set Medic,f
m348,fight club,Lucio I. Flores,Software Engineer,m
m348,fight club,Chad Keller,Stand In,m
m348,fight club,Leon Xiao,Systems Administrators & Support,f
m348,fight club,Ronald A. Miller,Rigging Grip,m
m348,fight club,Flint Maloney,Location Manager,f
m348,fight club,Jim Davidson,Production Accountant,m
m348,fight club,Jessica Bellfort,Assistant Sound Editor,m
m348,fight club,Jim Rutherford,3D Animator,m
m348,fight club,Lauren A. Littleton,Visual Effects Coordinator,m
m348,fight club,Misa Kageyama,Sound Design Assistant,f
m349,final destination 2,David R. Ellis,Director,m
m349,final destination 2,Jeffrey Reddick,Characters,m
m349,final destination 2,J. Mackye Gruber,Screenplay,m
m349,final destination 2,Eric Bress,Screenplay,m
m349,final destination 2,Richard Brener,Executive Producer,m
m349,final destination 2,Toby Emmerich,Executive Producer,m
m349,final destination 2,Matt Moore,Executive Producer,m
m349,final destination 2,Craig Perry,Producer,m
m349,final destination 2,Jeffrey Reddick,Executive Producer,m
m349,final destination 2,Warren Zide,Producer,m
m349,final destination 2,Shirley Walker,Original Music Composer,f
m349,final destination 2,Gary Capo,Director of Photography,m
m349,final destination 2,Eric A. Sears,Editor,m
m349,final destination 2,John Papsidera,Casting,f
m349,final destination 2,Jori Woodman,Costume Design,m
m349,final destination 2,Michael S. Bolton,Production Design,m
m349,final destination 2,James Steuart,Art Direction,m
m349,final destination 2,Louise Roper,Set Decoration,f
m349,final destination 2,Donna Bis,Hairstylist,f
m349,final destination 2,Robert A. Pandini,Hairstylist,m
m349,final destination 2,Susan Boyd,Hairstylist,m
m349,final destination 2,Monica Huppert,Makeup Artist,f
m349,final destination 2,Debbie Vandelaar,Makeup Artist,f
m349,final destination 2,Patrick Zahorodniuk,Art Department Coordinator,m
m349,final destination 2,"""R.D. Luther Fairbairn""",Property Master,m
m349,final destination 2,Anneke Van Oort,Assistant Art Director,m
m349,final destination 2,Dave Conway,Construction Coordinator,m
m349,final destination 2,Frank Haddad,Greensman,f
m349,final destination 2,Darcy Wyness,Greensman,f
m349,final destination 2,David Beetham,Lead Painter,m
m349,final destination 2,Aaron Coakwell,Lead Painter,f
m349,final destination 2,Susie Cowley,Scenic Artist,f
m349,final destination 2,Bruce Frankel,Scenic Artist,m
m349,final destination 2,John Lavoie,Scenic Artist,f
m349,final destination 2,Francis Mallette,Scenic Artist,f
m349,final destination 2,James Reddy,Leadman,m
m349,final destination 2,Camar Sterling,Scenic Artist,m
m349,final destination 2,Rob Wagner,Scenic Artist,m
m349,final destination 2,Nicola Irwin,Set Designer,m
m349,final destination 2,Donna Williams,Set Designer,f
m349,final destination 2,Hugh Waddell,ADR & Dubbing,m
m349,final destination 2,Zack Davis,ADR & Dubbing,m
m349,final destination 2,Michael Hertlein,Dialogue Editor,m
m349,final destination 2,Daniel S. Irwin,Dialogue Editor,m
m349,final destination 2,Frederick H. Stahly,Dialogue Editor,f
m349,final destination 2,James Moriana,Foley,f
m349,final destination 2,Jeffrey Wilhoit,Foley,m
m349,final destination 2,Bryan Bowen,Sound Effects Editor,f
m349,final destination 2,Dino Dimuro,Sound Effects Editor,m
m349,final destination 2,Randy Kelley,Sound Effects Editor,m
m349,final destination 2,Tom Ozanich,Sound Effects Editor,m
m349,final destination 2,Scott Sanders,Sound Effects Editor,m
m349,final destination 2,Peter Zinda,Sound Effects Editor,f
m349,final destination 2,Scott Martin Gershin,Sound Designer,m
m349,final destination 2,Patrick Cyccone Jr.,Sound Re-Recording Mixer,m
m349,final destination 2,Michael Keller,Sound Re-Recording Mixer,m
m349,final destination 2,Alex Burdett,Special Effects Coordinator,f
m349,final destination 2,Joel Whist,Special Effects Coordinator,m
m349,final destination 2,Jason Crosby,CG Supervisor,m
m349,final destination 2,Ziad Seirafi,CGI Supervisor,m
m349,final destination 2,Bonnie Kanner,Visual Effects Producer,m
m349,final destination 2,Paul M. Wagner,Visual Effects Editor,m
m349,final destination 2,Joe Bauer,Visual Effects Supervisor,m
m349,final destination 2,Reid Paul,Visual Effects Supervisor,m
m349,final destination 2,Freddie Hice,Stunt Coordinator,f
m349,final destination 2,Scott Nicholson,Stunt Coordinator,m
m349,final destination 2,Douglas Craik,Camera Operator,m
m349,final destination 2,Bill Dawson,Gaffer,m
m349,final destination 2,Nathaniel Massey,Camera Operator,m
m349,final destination 2,Don McCuaig,Second Unit Cinematographer,m
m349,final destination 2,Neil Seale,Camera Operator,m
m349,final destination 2,Gary Viola,Camera Operator,f
m349,final destination 2,Hans Bjerno,Helicopter Camera,m
m349,final destination 2,Shane Harvey,Still Photographer,m
m349,final destination 2,Mike Thomas,Underwater Camera,m
m349,final destination 2,Mike Draaijers,Rigging Gaffer,m
m349,final destination 2,Heike Brandstatter,Casting,f
m349,final destination 2,Coreen Mayrs,Casting,f
m349,final destination 2,Thomas L. Pankiewich,Costume Supervisor,m
m349,final destination 2,Sondra Durksen,Set Costumer,m
m349,final destination 2,Cindy L. Russell,Set Costumer,f
m349,final destination 2,Michael A. Webber,First Assistant Editor,m
m349,final destination 2,Thomas Milano,Music Editor,m
m349,final destination 2,Scott Irvine,Transportation Coordinator,f
m349,final destination 2,Greg Farmer,Picture Car Coordinator,m
m349,final destination 2,Kelly Moon,Script Supervisor,m
m349,final destination 2,Ann Goobie,Location Manager,f
m349,final destination 2,Barbara Chomos,Unit Publicist,m
m350,final destination,John Papsidera,Casting,f
m350,final destination,Scott Martin Gershin,Supervising Sound Editor,m
m350,final destination,Craig Perry,Producer,m
m350,final destination,Warren Zide,Producer,m
m350,final destination,Lisa Love,Makeup Department Head,f
m350,final destination,Shirley Walker,Original Music Composer,f
m350,final destination,Jori Woodman,Costume Design,m
m350,final destination,Geoff Wallace,Set Designer,m
m350,final destination,William Heslup,Art Direction,m
m350,final destination,Glenn Morgan,Screenplay,f
m350,final destination,Glenn Morgan,Producer,f
m350,final destination,James Wong,Screenplay,m
m350,final destination,James Wong,Director,m
m350,final destination,Robert McLachlan,Director of Photography,m
m350,final destination,Jeffrey Reddick,Screenplay,m
m350,final destination,Richard Brener,Executive Producer,m
m350,final destination,Brian Witten,Executive Producer,m
m350,final destination,James Coblentz,Editor,m
m350,final destination,Mary-Lou Storey,Set Decoration,f
m350,final destination,John Alvarez,Set Designer,m
m350,final destination,James Moriana,Foley,f
m350,final destination,Jeffrey Wilhoit,Foley,m
m350,final destination,John Willett,Production Design,m
m350,final destination,Shane Harvey,Still Photographer,m
m350,final destination,J.J. Makaro,Stunt Coordinator,m
m350,final destination,Christopher T. Welch,Dialogue Editor,m
m350,final destination,Anneke Van Oort,Set Designer,m
m350,final destination,Graham Coutts,Property Master,m
m350,final destination,Alan Rankin,Sound Effects Editor,m
m350,final destination,Paul Timothy Carden,Sound Effects Editor,m
m350,final destination,Tom Ozanich,Sound Effects Editor,m
m350,final destination,Melissa Sherwood Hofmann,Sound Re-Recording Mixer,f
m350,final destination,Constance A. Kazmer,Dialogue Editor,m
m350,final destination,Ray McIntyre Jr.,Visual Effects Supervisor,m
m350,final destination,Lara Fox,Script Supervisor,f
m350,final destination,Ariel Velasco-Shaw,Visual Effects Producer,m
m350,final destination,Brad Sherman,Sound Re-Recording Mixer,m
m350,final destination,Casey Hotchkiss,Camera Operator,m
m350,final destination,Chris Helcermanas-Benge,Still Photographer,f
m350,final destination,Derick McLeod,Construction Coordinator,m
m350,final destination,Stacey Butterworth,Wigmaker,m
m350,final destination,Michelle Pazer,ADR & Dubbing,m
m350,final destination,John Adams,Gaffer,m
m350,final destination,Heather J. Morrison,Visual Effects Editor,f
m350,final destination,Dan Hegeman,Dialogue Editor,m
m350,final destination,Hector C. Gika,Sound Effects Editor,f
m350,final destination,Peter Zinda,Sound Effects Editor,f
m350,final destination,Gloria Davies,Unit Publicist,f
m350,final destination,Ron Goodman,Camera Operator,m
m350,final destination,Thomas Milano,Music Editor,m
m350,final destination,David R. Anderson,Transportation Coordinator,m
m350,final destination,Scott Wolf,Sound Effects Editor,m
m350,final destination,Scott Sanders,Sound Effects Editor,m
m350,final destination,Logan Breit,First Assistant Editor,m
m350,final destination,Thom MacIntyre,Hairstylist,m
m350,final destination,Andrew Emde,Art Department Coordinator,m
m350,final destination,Bill McMahon,Assistant Art Director,m
m350,final destination,Judy Siver,Greensman,m
m350,final destination,Dave Tennant,Greensman,m
m350,final destination,Joey Jow,Set Decoration Buyer,m
m350,final destination,Dave McMoyler,Supervising Sound Editor,m
m350,final destination,Terry Sonderhoff,Special Effects Coordinator,m
m350,final destination,Terry Calhoun,Gaffer,f
m350,final destination,Ron Precious,Camera Operator,m
m350,final destination,Michael Wrinch,Camera Operator,m
m350,final destination,Frank Halpenny,Rigging Gaffer,f
m350,final destination,Marnie Ander,Set Costumer,f
m350,final destination,Andre Brouwer,Set Costumer,m
m350,final destination,Don Bell,Picture Car Coordinator,m
m350,final destination,Peter Pantages,Location Manager,f
m350,final destination,Bill Burns,Location Manager,m
m350,final destination,Mark N Tompkins,Standby Painter,m
m351,rambo: first blood part ii,George P. Cosmatos,Director,m
m351,rambo: first blood part ii,Sylvester Stallone,Screenplay,m
m351,rambo: first blood part ii,James Cameron,Screenplay,m
m351,rambo: first blood part ii,Buzz Feitshans,Producer,m
m351,rambo: first blood part ii,Jerry Goldsmith,Original Music Composer,m
m351,rambo: first blood part ii,Jack Cardiff,Director of Photography,m
m351,rambo: first blood part ii,Larry Bock,Editor,m
m351,rambo: first blood part ii,Mark Goldblatt,Editor,m
m351,rambo: first blood part ii,Mark Helfrich,Editor,m
m351,rambo: first blood part ii,Gib Jaffe,Editor,f
m351,rambo: first blood part ii,Frank E. Jimenez,Editor,m
m351,rambo: first blood part ii,Rhonda Young,Casting,f
m351,rambo: first blood part ii,Bill Kenney,Production Design,m
m351,rambo: first blood part ii,William Ladd Skinner,Set Decoration,m
m351,rambo: first blood part ii,Sig Tingloff,Set Decoration,m
m351,rambo: first blood part ii,Tom Bronson,Costume Design,m
m351,rambo: first blood part ii,Kay Cole,Hairstylist,f
m351,rambo: first blood part ii,Leonard Engelman,Makeup Artist,m
m351,rambo: first blood part ii,Fred J. Brown,Supervising Sound Editor,m
m351,rambo: first blood part ii,Kenneth Hall,Music Editor,m
m351,rambo: first blood part ii,Denise Horta,Sound Editor,f
m351,rambo: first blood part ii,Thomas L. Fisher,Special Effects Coordinator,m
m351,rambo: first blood part ii,Jay King,Special Effects,m
m351,rambo: first blood part ii,Diamond Farnsworth,Stunt Coordinator,m
m351,rambo: first blood part ii,Simone Boisseree,Stunts,m
m351,rambo: first blood part ii,Phil Chong,Stunts,m
m353,five easy pieces,Bob Rafelson,Director,m
m353,five easy pieces,Carole Eastman,Screenplay,f
m353,five easy pieces,Bob Rafelson,Story,m
m353,five easy pieces,Carole Eastman,Story,f
m353,five easy pieces,László Kovács,Director of Photography,m
m353,five easy pieces,Richard Wechsler,Producer,m
m353,five easy pieces,Bob Rafelson,Producer,m
m353,five easy pieces,Christopher Holmes,Editor,m
m353,five easy pieces,Gerald Shepard,Editor,m
m355,fletch,Michael Ritchie,Director,m
m355,fletch,Gregory McDonald,Novel,m
m355,fletch,Andrew Bergman,Screenplay,m
m355,fletch,Peter Douglas,Producer,m
m355,fletch,Alan Greisman,Producer,m
m355,fletch,Harold Faltermeyer,Original Music Composer,m
m355,fletch,Fred Schuler,Director of Photography,m
m355,fletch,Richard A. Harris,Editor,m
m359,friday the 13th part iii,George Hively,Editor,m
m359,friday the 13th part iii,Harry Manfredini,Music,m
m359,friday the 13th part iii,Victor Miller,Author,m
m359,friday the 13th part iii,Frank Mancuso Jr.,Finance,m
m359,friday the 13th part iii,Steve Miner,Director,m
m359,friday the 13th part iii,Steve Miner,Animation Director,m
m359,friday the 13th part iii,Ron Kurz,Author,m
m359,friday the 13th part iii,Martin Kitrosser,Author,m
m359,friday the 13th part iii,Carol Watson,Author,f
m359,friday the 13th part iii,Petru Popescu,Author,m
m359,friday the 13th part iii,Gerald Feil,Director of Photography,m
m362,friday the 13th part viii: jason takes manhattan,Rob Hedden,Director,m
m362,friday the 13th part viii: jason takes manhattan,Randy Cheveldave,Producer,m
m362,friday the 13th part viii: jason takes manhattan,Barbara Sachs,Producer,f
m362,friday the 13th part viii: jason takes manhattan,Rob Hedden,Screenplay,m
m362,friday the 13th part viii: jason takes manhattan,Fred Mollin,Original Music Composer,m
m362,friday the 13th part viii: jason takes manhattan,Bryan England,Director of Photography,m
m362,friday the 13th part viii: jason takes manhattan,Steve Mirkovich,Editor,m
m365,gattaca,Andrew Niccol,Director,m
m365,gattaca,Andrew Niccol,Screenplay,m
m365,gattaca,Danny DeVito,Producer,m
m365,gattaca,Michael Nyman,Original Music Composer,m
m365,gattaca,Slawomir Idziak,Director of Photography,m
m365,gattaca,Lisa Zeno Churgin,Editor,f
m365,gattaca,Colleen Atwood,Costume Design,m
m365,gattaca,Ve Neill,Makeup Artist,f
m365,gattaca,Michael Shamberg,Producer,m
m365,gattaca,Stacey Sher,Producer,f
m365,gattaca,Francine Maisler,Casting,f
m365,gattaca,Jan Roelfs,Production Design,m
m365,gattaca,Sarah Knowles,Art Direction,f
m365,gattaca,Nancy Nye,Set Decoration,f
m365,gattaca,Lizbeth Williamson,Makeup Artist,m
m365,gattaca,Jill Rockow,Makeup Artist,m
m365,gattaca,Alicia M. Tripi,Hairstylist,f
m365,gattaca,Bette Iverson,Hairstylist,m
m365,gattaca,Toni-Ann Walker,Hairstylist,m
m365,gattaca,Emily Ferry,Property Master,m
m365,gattaca,R. Scott Doran,Leadman,m
m365,gattaca,Jim Ondrejko,Construction Coordinator,m
m365,gattaca,Stephen Alesch,Set Designer,m
m365,gattaca,Randall D. Wilkins,Set Designer,m
m365,gattaca,Cliff Latimer,ADR & Dubbing,f
m365,gattaca,Noah Blough,Dialogue Editor,m
m365,gattaca,James Matheny,Dialogue Editor,f
m365,gattaca,Gary A. Hecker,Foley,m
m365,gattaca,Jeffrey Wilhoit,Foley,m
m365,gattaca,Steven Ticknor,Sound Effects Editor,m
m365,gattaca,Doug Hemphill,Sound Re-Recording Mixer,m
m365,gattaca,Paul Massey,Sound Re-Recording Mixer,f
m365,gattaca,Richard King,Supervising Sound Editor,m
m365,gattaca,"""Gary DAmico""",Special Effects Coordinator,m
m365,gattaca,Daniele Colajacomo,Visual Effects Supervisor,m
m365,gattaca,Jerry Pooler,Visual Effects Supervisor,m
m365,gattaca,Chris Watts,Visual Effects Supervisor,m
m365,gattaca,Norman Howell,Stunt Coordinator,m
m365,gattaca,Jonathan Brown,Camera Operator,m
m365,gattaca,Darren Michaels,Still Photographer,m
m365,gattaca,Robert Q. Mathews,Costume Supervisor,m
m367,get carter,Stephen T. Kay,Director,m
m367,get carter,Mark Canton,Producer,m
m367,get carter,Neil Canton,Producer,m
m367,get carter,Ted Lewis,Screenplay,m
m367,get carter,David McKenna,Screenplay,m
m367,get carter,Mauro Fiore,Director of Photography,m
m367,get carter,Kevin Fair,Assistant Director,m
m367,get carter,J.J. Makaro,Stunts,m
m367,get carter,James Bamford,Stunts,m
m367,get carter,Helen Jarvis,Art Direction,f
m368,glengarry glen ross,James Foley,Director,m
m368,glengarry glen ross,David Mamet,Theatre Play,m
m368,glengarry glen ross,David Mamet,Screenplay,m
m368,glengarry glen ross,Joseph M. Caracciolo Jr.,Executive Producer,m
m368,glengarry glen ross,Jerry Tokofsky,Producer,m
m368,glengarry glen ross,Stanley R. Zupnik,Producer,m
m368,glengarry glen ross,James Newton Howard,Original Music Composer,m
m368,glengarry glen ross,Juan Ruiz Anchía,Director of Photography,f
m368,glengarry glen ross,Howard E. Smith,Editor,m
m368,glengarry glen ross,Morris Ruskin,Co-Producer,m
